states,year,quarter,trans_type,trans_counts,amount
tripura,2020,1,Others,4117,4071399.623773268
tripura,2020,2,Recharge & bill payments,600206,163220166.76643568
tripura,2020,2,Peer-to-peer payments,346863,1501452755.689023
tripura,2020,2,Merchant payments,97816,99795973.60794038
tripura,2020,2,Financial Services,2904,2247782.5219734698
tripura,2020,2,Others,4731,2459205.000588993
tripura,2020,3,Recharge & bill payments,627363,185201997.27960992
tripura,2020,3,Peer-to-peer payments,477769,1959371082.9173036
tripura,2020,3,Merchant payments,202106,190218136.2808841
tripura,2020,3,Financial Services,3828,3141391.5755430083
tripura,2020,3,Others,6819,3886908.162543657
tripura,2020,4,Peer-to-peer payments,650386,2683789889.83192
tripura,2020,4,Recharge & bill payments,631611,192385823.4322018
tripura,2020,4,Merchant payments,357567,296872485.4156503
tripura,2020,4,Financial Services,4084,3666639.308697606
tripura,2020,4,Others,8242,5416158.232838955
tripura,2021,1,Peer-to-peer payments,643366,2821226150.591918
tripura,2021,1,Recharge & bill payments,508718,173211140.89346513
tripura,2021,1,Merchant payments,350366,333743281.3210389
tripura,2021,1,Financial Services,3146,2879929.222833151
tripura,2021,1,Others,5827,4281067.764165951
tripura,2021,2,Peer-to-peer payments,703728,2865655130.431326
tripura,2021,2,Recharge & bill payments,589839,189808502.9050523
tripura,2021,2,Merchant payments,440060,404915546.5177108
tripura,2021,2,Financial Services,3656,3503925.3381061675
tripura,2021,2,Others,7146,4271255.844077852
tripura,2021,3,Peer-to-peer payments,864329,3491901741.159418
tripura,2021,3,Recharge & bill payments,620991,215226019.5759628
tripura,2021,3,Merchant payments,584079,648504775.623629
tripura,2021,3,Financial Services,2886,3473153.087671739
tripura,2021,3,Others,8915,5028078.734792852
tripura,2021,4,Peer-to-peer payments,1060915,4368786747.103016
tripura,2021,4,Merchant payments,793636,874005407.7140213
tripura,2021,4,Recharge & bill payments,650251,241225282.0745188
tripura,2021,4,Financial Services,3635,5073898.6076811645
tripura,2021,4,Others,12256,7838128.800210228
tripura,2022,1,Peer-to-peer payments,1221863,4934712034.365204
tripura,2022,1,Merchant payments,992891,1037265262.6570492
tripura,2022,1,Recharge & bill payments,641170,262348230.9954375
tripura,2022,1,Financial Services,4351,5782533.242268167
tripura,2022,1,Others,10915,7221703.089884497
tripura,2022,2,Peer-to-peer payments,1443647,5354182193.788111
tripura,2022,2,Merchant payments,1322009,1235804019.563663
tripura,2022,2,Recharge & bill payments,638643,278018856.1783528
tripura,2022,2,Financial Services,3812,4533635.768901512
tripura,2022,2,Others,10553,5732336.736273008
tripura,2022,3,Peer-to-peer payments,1836678,6718925839.047781
tripura,2022,3,Merchant payments,1660497,1589078400.261532
tripura,2022,3,Recharge & bill payments,745382,329401812.4140819
tripura,2022,3,Financial Services,4343,5330626.119674753
tripura,2022,3,Others,9679,5616127.06807068
tripura,2022,4,Peer-to-peer payments,2252390,8142233538.414011
tripura,2022,4,Merchant payments,2054988,1925282618.810984
tripura,2022,4,Recharge & bill payments,874800,373875271.1987865
tripura,2022,4,Financial Services,5787,5028488.55453164
tripura,2022,4,Others,10225,6551901.175783692
uttar-pradesh,2018,1,Recharge & bill payments,7003704,1201827543.8816478
uttar-pradesh,2018,1,Peer-to-peer payments,4123625,11786969148.760592
uttar-pradesh,2018,1,Merchant payments,442436,428301434.2754866
uttar-pradesh,2018,1,Financial Services,397328,75150444.99108115
uttar-pradesh,2018,1,Others,570712,447722351.3138524
uttar-pradesh,2018,2,Recharge & bill payments,9232131,2044535461.482608
uttar-pradesh,2018,2,Peer-to-peer payments,6484369,22197440015.94554
uttar-pradesh,2018,2,Merchant payments,909545,799920463.267408
uttar-pradesh,2018,2,Financial Services,563213,105536911.8402665
uttar-pradesh,2018,2,Others,521685,572768843.1641636
uttar-pradesh,2018,3,Peer-to-peer payments,13828768,32944051606.98276
uttar-pradesh,2018,3,Recharge & bill payments,9140873,2485029062.8899508
uttar-pradesh,2018,3,Merchant payments,2397448,1012726185.1169592
uttar-pradesh,2018,3,Financial Services,603303,76605144.65776658
uttar-pradesh,2018,3,Others,544964,493702369.5936288
uttar-pradesh,2018,4,Peer-to-peer payments,15804910,48836291123.914734
uttar-pradesh,2018,4,Recharge & bill payments,11976808,3040717446.728788
uttar-pradesh,2018,4,Merchant payments,6953857,2480267671.2597933
uttar-pradesh,2018,4,Financial Services,517619,76250539.85851902
uttar-pradesh,2018,4,Others,847573,663216794.1554663
uttar-pradesh,2019,1,Peer-to-peer payments,32062452,68506766330.451485
uttar-pradesh,2019,1,Recharge & bill payments,15400713,4231102032.956448
uttar-pradesh,2019,1,Merchant payments,8558766,3105904146.2085333
uttar-pradesh,2019,1,Financial Services,389733,43341558.4853555
uttar-pradesh,2019,1,Others,912840,637066065.9078369
uttar-pradesh,2019,2,Peer-to-peer payments,27105049,87581482658.94861
uttar-pradesh,2019,2,Recharge & bill payments,17551537,5627886175.9093685
uttar-pradesh,2019,2,Merchant payments,12733089,4894223107.452321
uttar-pradesh,2019,2,Financial Services,264091,38169259.94529109
uttar-pradesh,2019,2,Others,1229734,775758168.4201038
uttar-pradesh,2019,3,Peer-to-peer payments,26990786,95134023863.97964
uttar-pradesh,2019,3,Recharge & bill payments,20359672,8000160942.595397
uttar-pradesh,2019,3,Merchant payments,19625935,7399443975.24218
uttar-pradesh,2019,3,Financial Services,258548,51363215.14597865
uttar-pradesh,2019,3,Others,1389018,683145478.0865316
uttar-pradesh,2019,4,Peer-to-peer payments,40540310,126564888408.1326
uttar-pradesh,2019,4,Recharge & bill payments,24299776,9082140369.774977
uttar-pradesh,2019,4,Merchant payments,20582052,9412924984.9687
uttar-pradesh,2019,4,Financial Services,242936,45686806.83093812
uttar-pradesh,2019,4,Others,1239931,433285937.588854
uttar-pradesh,2020,1,Peer-to-peer payments,39581157,147734706846.5617
uttar-pradesh,2020,1,Recharge & bill payments,29777603,11168417430.65222
uttar-pradesh,2020,1,Merchant payments,26741638,13072371616.87172
uttar-pradesh,2020,1,Financial Services,139990,64365117.40935904
uttar-pradesh,2020,1,Others,998744,376573949.20359
uttar-pradesh,2020,2,Recharge & bill payments,42229417,14668026056.36812
uttar-pradesh,2020,2,Peer-to-peer payments,39434202,150079524408.8693
uttar-pradesh,2020,2,Merchant payments,18625913,13655151082.57472
uttar-pradesh,2020,2,Financial Services,150360,131930242.90371712
uttar-pradesh,2020,2,Others,412073,209384339.5723213
uttar-pradesh,2020,3,Peer-to-peer payments,54449911,207530912756.7304
uttar-pradesh,2020,3,Recharge & bill payments,37465163,16437365640.853413
uttar-pradesh,2020,3,Merchant payments,34697942,24224433240.83624
uttar-pradesh,2020,3,Financial Services,206210,194129227.54374272
uttar-pradesh,2020,3,Others,586033,303114557.0989778
uttar-pradesh,2020,4,Peer-to-peer payments,75433782,294401153346.7633
uttar-pradesh,2020,4,Merchant payments,61922138,44438824680.67094
uttar-pradesh,2020,4,Recharge & bill payments,39570153,17793973968.76192
uttar-pradesh,2020,4,Financial Services,246868,255803306.13741985
uttar-pradesh,2020,4,Others,994576,539071475.9342327
uttar-pradesh,2021,1,Peer-to-peer payments,85539321,321609613378.6789
uttar-pradesh,2021,1,Merchant payments,78873969,55362244381.43686
uttar-pradesh,2021,1,Recharge & bill payments,38981894,18563189222.328213
uttar-pradesh,2021,1,Financial Services,250656,266104783.74495733
uttar-pradesh,2021,1,Others,853707,486435811.3771205
uttar-pradesh,2021,2,Peer-to-peer payments,102927942,388761820128.4563
uttar-pradesh,2021,2,Merchant payments,84860582,70351401159.78787
uttar-pradesh,2021,2,Recharge & bill payments,53030710,22266927128.75408
uttar-pradesh,2021,2,Financial Services,270944,266853066.8296254
uttar-pradesh,2021,2,Others,858953,525487682.5584012
uttar-pradesh,2021,3,Peer-to-peer payments,127945827,440726915882.1709
uttar-pradesh,2021,3,Merchant payments,126699830,91089049637.02376
uttar-pradesh,2021,3,Recharge & bill payments,50414232,24348150109.63599
uttar-pradesh,2021,3,Financial Services,253418,292009129.0296748
uttar-pradesh,2021,3,Others,1230077,624716522.074541
uttar-pradesh,2021,4,Merchant payments,183966052,142889329646.0546
uttar-pradesh,2021,4,Peer-to-peer payments,167503176,600973581946.6771
uttar-pradesh,2021,4,Recharge & bill payments,52863531,28812549097.65689
uttar-pradesh,2021,4,Financial Services,353219,386356976.48969895
uttar-pradesh,2021,4,Others,1471954,829152405.3448995
uttar-pradesh,2022,1,Merchant payments,221556930,165543931419.27042
uttar-pradesh,2022,1,Peer-to-peer payments,195592648,684758883172.6667
uttar-pradesh,2022,1,Recharge & bill payments,54873261,31683813998.38605
uttar-pradesh,2022,1,Financial Services,358499,386218170.5981607
uttar-pradesh,2022,1,Others,1571908,750327356.10464
uttar-pradesh,2022,2,Merchant payments,298721048,216176289528.4325
uttar-pradesh,2022,2,Peer-to-peer payments,232444860,812579156783.274
uttar-pradesh,2022,2,Recharge & bill payments,62659780,37867966758.88997
uttar-pradesh,2022,2,Financial Services,268349,285646084.32585233
uttar-pradesh,2022,2,Others,1204739,606123265.0864555
uttar-pradesh,2022,3,Merchant payments,361972506,232005905549.1372
uttar-pradesh,2022,3,Peer-to-peer payments,267205027,844564255684.5037
uttar-pradesh,2022,3,Recharge & bill payments,72984811,43854148172.58542
uttar-pradesh,2022,3,Financial Services,367887,344330142.1388885
uttar-pradesh,2022,3,Others,1058841,601411350.4106325
uttar-pradesh,2022,4,Merchant payments,439247166,296781967366.6535
uttar-pradesh,2022,4,Peer-to-peer payments,317613698,1030345562935.882
uttar-pradesh,2022,4,Recharge & bill payments,78025017,48159073834.94296
uttar-pradesh,2022,4,Financial Services,418329,430212917.2764113
uttar-pradesh,2022,4,Others,1064861,661985014.7568951
uttarakhand,2018,1,Recharge & bill payments,730428,124377517.3349145
uttarakhand,2018,1,Peer-to-peer payments,399545,1296603346.334598
uttarakhand,2018,1,Merchant payments,35382,39372913.10424411
uttarakhand,2018,1,Financial Services,27761,5637758.556349495
uttarakhand,2018,1,Others,53569,42553823.19378027
uttarakhand,2018,2,Recharge & bill payments,946332,193802092.8234874
uttarakhand,2018,2,Peer-to-peer payments,620490,2358941864.768211
uttarakhand,2018,2,Merchant payments,60494,66946005.758901335
uttarakhand,2018,2,Financial Services,29919,7913276.778501136
uttarakhand,2018,2,Others,46887,52152138.421940185
uttarakhand,2018,3,Peer-to-peer payments,1049725,3356030294.930648
uttarakhand,2018,3,Recharge & bill payments,1004356,239244556.7664653
uttarakhand,2018,3,Merchant payments,112342,84447374.86583523
uttarakhand,2018,3,Financial Services,22792,4334709.909645849
uttarakhand,2018,3,Others,39917,42516103.38590273
uttarakhand,2018,4,Peer-to-peer payments,1556731,5072621132.34355
uttarakhand,2018,4,Recharge & bill payments,1252124,292877734.3379558
uttarakhand,2018,4,Merchant payments,289733,228453045.85460952
uttarakhand,2018,4,Financial Services,29916,6035161.098892693
uttarakhand,2018,4,Others,50257,54285064.328889735
uttarakhand,2019,1,Peer-to-peer payments,3499130,6512361464.496071
uttarakhand,2019,1,Recharge & bill payments,1590269,394631055.6931843
uttarakhand,2019,1,Merchant payments,372290,226281078.76994145
uttarakhand,2019,1,Financial Services,28784,3951610.30495379
uttarakhand,2019,1,Others,55528,46303966.00979781
uttarakhand,2019,2,Peer-to-peer payments,2383662,7752954670.580209
uttarakhand,2019,2,Recharge & bill payments,1616176,454962951.9136597
uttarakhand,2019,2,Merchant payments,721858,323876953.4104364
uttarakhand,2019,2,Financial Services,21852,2550386.477414152
uttarakhand,2019,2,Others,69727,54187888.53677146
uttarakhand,2019,3,Peer-to-peer payments,2313544,8512622076.436332
uttarakhand,2019,3,Recharge & bill payments,2201606,683772296.9748493
uttarakhand,2019,3,Merchant payments,1121052,480794827.1193007
uttarakhand,2019,3,Financial Services,12119,4570326.192004257
uttarakhand,2019,3,Others,62155,47272543.29483966
uttarakhand,2019,4,Peer-to-peer payments,3210116,11020339546.60495
uttarakhand,2019,4,Recharge & bill payments,2547173,817728111.4576316
uttarakhand,2019,4,Merchant payments,1542944,701746516.8731368
uttarakhand,2019,4,Financial Services,11585,3555524.3767221333
uttarakhand,2019,4,Others,50298,30336605.838333588
uttarakhand,2020,1,Peer-to-peer payments,3792776,13999676596.86588
uttarakhand,2020,1,Recharge & bill payments,2990764,1028598924.445406
uttarakhand,2020,1,Merchant payments,2289657,1094245197.235664
uttarakhand,2020,1,Financial Services,10246,8180881.808693047
uttarakhand,2020,1,Others,48341,27378658.63192141
uttarakhand,2020,2,Recharge & bill payments,3755695,1303523584.942265
uttarakhand,2020,2,Peer-to-peer payments,3656029,13572964169.690289
uttarakhand,2020,2,Merchant payments,1587042,1181497493.0283291
uttarakhand,2020,2,Financial Services,15023,17612288.05771955
uttarakhand,2020,2,Others,33981,18590166.382408552
uttarakhand,2020,3,Peer-to-peer payments,4836512,18377468807.44993
uttarakhand,2020,3,Recharge & bill payments,3751993,1509373287.697055
uttarakhand,2020,3,Merchant payments,3164623,2166776519.85367
uttarakhand,2020,3,Financial Services,20455,26449980.5841113
uttarakhand,2020,3,Others,45352,23442372.421768248
uttarakhand,2020,4,Peer-to-peer payments,6748183,25748737002.1362
uttarakhand,2020,4,Merchant payments,6629201,4274032856.6465273
uttarakhand,2020,4,Recharge & bill payments,4140391,1697819950.556479
uttarakhand,2020,4,Financial Services,27120,29791064.76179735
uttarakhand,2020,4,Others,68376,42358455.009380005
uttarakhand,2021,1,Merchant payments,8393767,5283142247.065778
uttarakhand,2021,1,Peer-to-peer payments,7981710,29202365442.63442
uttarakhand,2021,1,Recharge & bill payments,4146569,1727960484.0302868
uttarakhand,2021,1,Financial Services,30208,38400863.99560504
uttarakhand,2021,1,Others,56148,36320362.17233381
uttarakhand,2021,2,Peer-to-peer payments,9374939,32674145244.39062
uttarakhand,2021,2,Merchant payments,9134389,6257528832.057197
uttarakhand,2021,2,Recharge & bill payments,5388285,1979824048.815712
uttarakhand,2021,2,Financial Services,31497,35404991.87467629
uttarakhand,2021,2,Others,71322,43914757.70001852
uttarakhand,2021,3,Merchant payments,13673085,9001414756.070686
uttarakhand,2021,3,Peer-to-peer payments,11867174,39256650720.01872
uttarakhand,2021,3,Recharge & bill payments,5388011,2182554095.263321
uttarakhand,2021,3,Financial Services,27839,38013969.98341857
uttarakhand,2021,3,Others,86175,48863242.2282843
uttarakhand,2021,4,Merchant payments,19850878,13515464697.76179
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.077866
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.0230794
uttarakhand,2021,4,Financial Services,38764,51212042.38175093
uttarakhand,2021,4,Others,116173,71304856.17664191
uttarakhand,2022,1,Merchant payments,22595602,14585438346.47384
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.6831985
uttarakhand,2022,1,Financial Services,39033,49695999.71828518
uttarakhand,2022,1,Others,106900,62138787.2410843
uttarakhand,2022,2,Merchant payments,32087670,19479185362.29696
uttarakhand,2022,2,Peer-to-peer payments,19677409,65563901300.31024
uttarakhand,2022,2,Recharge & bill payments,6263098,3174160697.856764
uttarakhand,2022,2,Financial Services,32284,37217548.78562989
uttarakhand,2022,2,Others,106417,58906116.08464594
uttarakhand,2022,3,Merchant payments,35069444,20528059274.248493
uttarakhand,2022,3,Peer-to-peer payments,22031045,68377272372.60579
uttarakhand,2022,3,Recharge & bill payments,6765699,3633710468.801753
uttarakhand,2022,3,Financial Services,38061,44669245.26821817
uttarakhand,2022,3,Others,92270,57548577.43879978
